Entry,localization,relability_score
Q96MW7,Mitotic chromosome,Approved
Q96MW7,Nuclear bodies,Approved
Q96MW7,Nucleoli rim,Approved
Q96MW7,Nucleoplasm,Approved
A0AV02,Nucleoplasm,Approved
Q9Y5Q0,Nucleoli fibrillar center,Approved
P62987,Nucleoplasm,Approved
Q2M218,Nucleoplasm,Approved
P04440,Nucleoplasm,Approved
P0DJ93,Nuclear membrane,Approved
P0DJ93,Nucleoplasm,Approved
F8WFD2,Nucleoplasm,Approved
C9JH25,Nucleoplasm,Approved
B4DJY2,Nucleoplasm,Approved
Q96JG9,Nucleoplasm,Approved
Q03468,Nuclear bodies,Approved
Q03468,Nucleoplasm,Approved
P0DP91,Nuclear bodies,Approved
P0DP91,Nucleoplasm,Approved
Q9UMY1,Mitotic chromosome,Approved
P0C7U0,Nucleoplasm,Approved
C9JCN9,Nucleoplasm,Approved
Q9H9K5,Nucleoplasm,Approved
Q9BY31,Nuclear bodies,Approved
Q9BY31,Nucleoplasm,Approved
Q9GZM3,Nucleoplasm,Approved
Q9BVV8,Nuclear speckles,Approved
B1AL46,Nuclear bodies,Approved
P0DMU8,Nucleoli,Approved
P0DMU8,Nucleoplasm,Approved
Q9UD57,Nucleoli fibrillar center,Approved
P0C7X2,Nucleoplasm,Approved
D6RGX4,Nucleoli,Approved
D6RGX4,Nucleoplasm,Approved
Q9BR61,Nucleoplasm,Approved
O15391,Nuclear bodies,Approved
O15391,Nucleoplasm,Approved
Q6NXS1,Nucleoplasm,Approved
Q6R2W3,Nucleoli,Approved
Q6R2W3,Nucleoplasm,Approved
Q9Y2S6,Nuclear bodies,Approved
Q9Y2S6,Nucleoli,Approved
Q9Y2S6,Nucleoli rim,Approved
Q9Y2S6,Nucleoplasm,Approved
Q3LHN0,Nuclear membrane,Approved
A0A096LP01,Nucleoplasm,Approved
P0DH78,Nucleoplasm,Approved
O75200,Nucleoplasm,Approved
B2RXH4,Nucleoplasm,Approved
Q6ZRP0,Nuclear bodies,Approved
Q6ZRP0,Nucleoplasm,Approved
Q99877,Nucleoplasm,Approved
B4DU55,Nucleoplasm,Approved
H7C350,Nuclear bodies,Approved
H7C350,Nucleoplasm,Approved
P0DJD3,Nucleoli,Approved
P0DJD3,Nucleoplasm,Approved
O75564,Nuclear bodies,Approved
O75564,Nucleoli,Approved
O75564,Nucleoplasm,Approved
A6NJ64,Nucleoplasm,Approved
E5RJM6,Nucleoplasm,Approved
Q96LW9,Nucleoplasm,Approved
Q9BTY7,Nuclear bodies,Approved
Q9BTY7,Nucleoplasm,Approved
Q2QD12,Nucleoplasm,Approved
Q15053,Nucleoplasm,Approved
O15209,Nucleoplasm,Approved
Q49AG3,Nucleoli fibrillar center,Approved
Q49AG3,Nucleoplasm,Approved
A0A1B0GUS4,Nucleoplasm,Approved
P0CG23,Nucleoli,Approved
Q9NXL2,Nucleoplasm,Approved
Q6UX72,Nucleoli fibrillar center,Approved
O15211,Nucleoplasm,Approved
C9JSJ3,Nucleoplasm,Approved
Q8N801,Nucleoplasm,Approved
A1L170,Nucleoplasm,Approved
H3BMG3,Nucleoli,Approved
Q9H2H8,Nucleoli,Approved
Q9H2H8,Nucleoplasm,Approved
C9JBD0,Nucleoplasm,Approved
Q0VAA5,Nucleoplasm,Approved
O75575,Nucleoplasm,Approved
Q99944,Nuclear speckles,Approved
Q8TD55,Nucleoplasm,Approved
Q8NAV2,Nuclear bodies,Approved
P42356,Nucleoplasm,Approved
Q86TG7,Nucleoplasm,Approved
A6NEQ0,Nucleoli,Approved
A6NEQ0,Nucleoplasm,Approved
A6NNP5,Nuclear speckles,Approved
A6NNP5,Nucleoplasm,Approved
Q5HYW3,Nucleoplasm,Approved
Q8N972,Nucleoplasm,Approved
A6NDE4,Nucleoli,Approved
A6NDE4,Nucleoplasm,Approved
Q9Y5I4,Nucleoplasm,Approved
B1APH4,Nuclear membrane,Approved
B1APH4,Nucleoplasm,Approved
A8MRT5,Nucleoplasm,Approved
Q8NCS4,Nucleoli,Approved
Q8NCS4,Nucleoplasm,Approved
Q96ME7,Nucleoplasm,Approved
Q9BQY9,Nucleoplasm,Approved
P0C7P1,Nucleoli,Approved
P0C7P1,Nucleoplasm,Approved
Q96GP6,Nuclear bodies,Approved
Q96GP6,Nucleoplasm,Approved
P43320,Nucleoplasm,Approved
Q92802,Nucleoplasm,Approved
Q52M93,Nucleoplasm,Approved
Q9BTM1,Nucleoplasm,Approved
Q70EK9,Nucleoli fibrillar center,Approved
P21127,Nuclear speckles,Approved
Q9H158,Nucleoli,Approved
Q9H158,Nucleoplasm,Approved
Q8N7G0,Nucleoplasm,Approved
A6NKN8,Nucleoplasm,Approved
D6RIA3,Nuclear bodies,Approved
Q6AW86,Nucleoli,Approved
Q496A3,Nucleoplasm,Approved
Q19T08,Nucleoplasm,Approved
Q9NZH5,Nucleoli,Approved
Q9P272,Nucleoplasm,Approved
Q8N5G0,Nucleoli,Approved
Q8N5G0,Nucleoplasm,Approved
P10075,Nucleoplasm,Approved
Q9UF12,Nucleoplasm,Approved
Q2M3X9,Nucleoplasm,Approved
Q9BYB0,Nucleoplasm,Approved
Q8TF63,Nuclear bodies,Approved
Q8TF63,Nucleoplasm,Approved
Q96GX2,Nucleoplasm,Approved
Q5TAP6,Nucleoli,Approved
E5RHQ5,Nucleoplasm,Approved
Q2VPB7,Nucleoplasm,Approved
Q8NEV1,Nucleoplasm,Approved
Q8N1D0,Nucleoplasm,Approved
E9PIF3,Nucleoplasm,Approved
Q8WUW1,Nuclear speckles,Approved
Q6P2I7,Nuclear bodies,Approved
Q6P2I7,Nucleoplasm,Approved
E9PQR5,Nucleoplasm,Approved
Q6EEV4,Nucleoplasm,Approved
P0CAP2,Nucleoplasm,Approved
P0DI82,Nucleoplasm,Approved
P21506,Nucleoplasm,Approved
Q9UK10,Nucleoplasm,Approved
A8MU93,Nucleoplasm,Approved
C9JN71,Nucleoli,Approved
C9JN71,Nucleoplasm,Approved
Q96I27,Nucleoplasm,Approved
A0A1B0GTD5,Nuclear bodies,Approved
A0A1B0GTD5,Nucleoplasm,Approved
A6NCE7,Nucleoplasm,Approved
Q9HBH1,Nucleoplasm,Approved
Q9BYJ4,Nucleoli,Approved
Q96BK5,Nuclear speckles,Approved
P0DI80,Nucleoplasm,Approved
H3BS89,Nucleoli,Approved
P0CJ78,Nucleoli,Approved
P0CJ78,Nucleoplasm,Approved
Q8N1B3,Nucleoplasm,Approved
Q14588,Nuclear bodies,Approved
Q5VT79,Nucleoplasm,Approved
P13928,Nucleoplasm,Approved
Q9Y4L5,Nucleoli,Approved
Q9P281,Nucleoli,Approved
Q13772,Nucleoli,Approved
O00168,Nucleoli,Approved
O00168,Nucleoplasm,Approved
Q9BTE6,Nuclear membrane,Approved
A8MQ14,Nucleoplasm,Approved
K7EJ46,Nucleoplasm,Approved
Q5HYN5,Nucleoli,Approved
Q5HYN5,Nucleoplasm,Approved
Q5MJ10,Nucleoli fibrillar center,Approved
Q5MJ10,Nucleoplasm,Approved
Q8NHU0,Nucleoli,Approved
Q8NHU0,Nucleoplasm,Approved
Q9H6Y5,Mitotic chromosome,Approved
Q9H6Y5,Nucleoplasm,Approved
P0DMU9,Nucleoli,Approved
P0DMU9,Nucleoplasm,Approved
Q9NZV7,Nuclear speckles,Approved
P0DMV2,Nucleoli,Approved
P0DMV2,Nucleoplasm,Approved
Q5DJT8,Nucleoli,Approved
Q5DJT8,Nucleoplasm,Approved
Q9UMN6,Nucleoplasm,Approved
A8CG34,Nuclear membrane,Approved
A8CG34,Nucleoplasm,Approved
Q8IYR0,Nucleoplasm,Approved
Q8NAP8,Nucleoplasm,Approved
Q3SYB3,Nucleoplasm,Approved
P0DMV0,Nucleoli,Approved
P0DMV0,Nucleoplasm,Approved
Q99879,Nucleoplasm,Approved
P48742,Nuclear membrane,Approved
A6NNY8,Nucleoplasm,Approved
Q9UGY1,Mitotic chromosome,Approved
Q9UGY1,Nucleoli,Approved
Q9UGY1,Nucleoplasm,Approved
Q5TYW1,Nucleoplasm,Approved
Q96I51,Nucleoplasm,Approved
P23527,Nucleoplasm,Approved
Q96KK5,Nucleoplasm,Approved
Q86YH2,Nucleoplasm,Approved
P55198,Nucleoplasm,Approved
Q9BSG1,Nucleoplasm,Approved
Q96B70,Nucleoli fibrillar center,Approved
A8MV24,Nucleoli,Approved
Q9NY61,Nucleoplasm,Approved
Q93079,Nucleoplasm,Approved
Q9P227,Nucleoplasm,Approved
A0A0B4J2F2,Nucleoplasm,Approved
O95147,Nucleoplasm,Approved
Q5UE93,Nucleoplasm,Approved
O75478,Nuclear speckles,Approved
Q99878,Nucleoplasm,Approved
P33778,Nucleoplasm,Approved
Q6NUM6,Nucleoli,Approved
Q6NUM6,Nucleoli rim,Approved
Q6NUM6,Nucleoplasm,Approved
P29966,Nucleoplasm,Approved
Q9BS34,Nucleoplasm,Approved
P07196,Nucleoplasm,Approved
Q9Y2R4,Nucleoplasm,Approved
P0DMV1,Nucleoli,Approved
P0DMV1,Nucleoplasm,Approved
P17098,Nuclear bodies,Approved
P17098,Nucleoplasm,Approved
P0DMU7,Nucleoli,Approved
P0DMU7,Nucleoplasm,Approved
A6NCN8,Nucleoplasm,Approved
Q2M3D2,Nucleoplasm,Approved
A6NN90,Nucleoli fibrillar center,Approved
A6NN90,Nucleoplasm,Approved
P51861,Nucleoplasm,Approved
Q8IZE3,Nuclear bodies,Uncertain
P28838,Nucleoplasm,Uncertain
Q76N89,Nucleoli fibrillar center,Uncertain
Q9Y216,Nucleoplasm,Uncertain
Q8TCT7,Nucleoplasm,Uncertain
P21439,Nucleoplasm,Uncertain
Q15119,Nucleoplasm,Uncertain
Q9NZC3,Nucleoplasm,Uncertain
Q9BZF2,Nucleoplasm,Uncertain
Q99558,Nucleoli fibrillar center,Uncertain
Q99558,Nucleoplasm,Uncertain
Q12887,Nucleoli,Uncertain
Q8IVW4,Nucleoplasm,Uncertain
P40259,Nucleoplasm,Uncertain
Q7Z6R9,Nucleoplasm,Uncertain
O43739,Nucleoplasm,Uncertain
Q9P2D3,Nuclear speckles,Uncertain
Q9UKY4,Nucleoli,Uncertain
Q9Y2I1,Nucleoplasm,Uncertain
Q9NSD5,Nucleoli,Uncertain
Q9NSD5,Nucleoplasm,Uncertain
O95372,Nucleoplasm,Uncertain
Q8WTS1,Nucleoplasm,Uncertain
Q9Y5J1,Nuclear membrane,Uncertain
Q9Y5J1,Nucleoplasm,Uncertain
P34903,Nucleoplasm,Uncertain
Q8TBB6,Nucleoplasm,Uncertain
Q9NRV9,Nucleoplasm,Uncertain
Q7KZN9,Nucleoplasm,Uncertain
P16444,Nucleoplasm,Uncertain
P14867,Nucleoplasm,Uncertain
Q8TDY2,Nuclear membrane,Uncertain
Q9UKA4,Nucleoli,Uncertain
O14756,Nucleoplasm,Uncertain
Q96NW7,Nucleoplasm,Uncertain
Q93050,Nuclear speckles,Uncertain
P56589,Nucleoplasm,Uncertain
P60520,Nuclear bodies,Uncertain
P60520,Nucleoplasm,Uncertain
Q08J23,Nucleoplasm,Uncertain
Q8WTV1,Nucleoli,Uncertain
Q9NXG0,Nucleoplasm,Uncertain
Q9NQ90,Nucleoplasm,Uncertain
Q9UBP4,Nuclear bodies,Uncertain
Q6P1Q0,Nucleoli,Uncertain
Q6P1Q0,Nucleoplasm,Uncertain
Q99550,Nucleoplasm,Uncertain
Q9HAU0,Nucleoplasm,Uncertain
O60333,Nucleoli fibrillar center,Uncertain
Q8N983,Nucleoplasm,Uncertain
O14974,Nucleoli,Uncertain
Q9Y548,Nucleoplasm,Uncertain
Q05195,Nucleoplasm,Uncertain
Q07020,Nucleoli,Uncertain
Q86TW2,Nucleoplasm,Uncertain
P08138,Nucleoplasm,Uncertain
Q9Y6H5,Nucleoplasm,Uncertain
Q9UHI6,Nucleoplasm,Uncertain
Q9H0C5,Nucleoplasm,Uncertain
P28069,Nucleoplasm,Uncertain
P08754,Nucleoli,Uncertain
P08754,Nucleoplasm,Uncertain
O95631,Nucleoplasm,Uncertain
Q9NU19,Nucleoplasm,Uncertain
P48163,Nucleoplasm,Uncertain
Q99612,Nucleoli,Uncertain
Q92859,Nucleoplasm,Uncertain
P51553,Nucleoli,Uncertain
Q15120,Nucleoli,Uncertain
Q96EP1,Nuclear bodies,Uncertain
P49748,Nucleoli,Uncertain
P49748,Nucleoplasm,Uncertain
O95342,Nucleoplasm,Uncertain
Q8WWN9,Nuclear speckles,Uncertain
Q8WWN9,Nucleoli,Uncertain
Q13621,Nucleoplasm,Uncertain
Q2TBF2,Nucleoplasm,Uncertain
P30626,Nucleoplasm,Uncertain
P35612,Nucleoplasm,Uncertain
Q9NQW1,Nucleoplasm,Uncertain
Q53QZ3,Nucleoplasm,Uncertain
Q12789,Nucleoli,Uncertain
P24394,Nucleoplasm,Uncertain
P05305,Nucleoli,Uncertain
P05305,Nucleoplasm,Uncertain
Q15154,Nucleoplasm,Uncertain
Q12864,Nucleoplasm,Uncertain
P43003,Nucleoli,Uncertain
P32297,Nuclear speckles,Uncertain
Q9H2S1,Nucleoplasm,Uncertain
P49768,Nucleoplasm,Uncertain
Q9Y2H0,Nucleoplasm,Uncertain
P08575,Nucleoplasm,Uncertain
Q14154,Nucleoplasm,Uncertain
Q86UW7,Nucleoplasm,Uncertain
Q9Y5H1,Nucleoli,Uncertain
Q9Y5H1,Nucleoplasm,Uncertain
O43520,Nuclear bodies,Uncertain
O43520,Nucleoplasm,Uncertain
P41145,Nucleoplasm,Uncertain
P21953,Nucleoli,Uncertain
P21953,Nucleoplasm,Uncertain
Q02809,Nucleoplasm,Uncertain
Q8WU79,Nucleoplasm,Uncertain
Q8WYL5,Nucleoplasm,Uncertain
O14782,Nuclear bodies,Uncertain
O15126,Nucleoplasm,Uncertain
Q8IYU2,Nuclear bodies,Uncertain
P49903,Nucleoplasm,Uncertain
O14965,Nucleoplasm,Uncertain
Q8TDY4,Nucleoplasm,Uncertain
Q8NBS3,Nucleoplasm,Uncertain
P30040,Nucleoplasm,Uncertain
O95178,Nucleoplasm,Uncertain
P61626,Nucleoplasm,Uncertain
Q9GZU1,Nucleoplasm,Uncertain
Q8NDV7,Nucleoplasm,Uncertain
O95255,Nucleoplasm,Uncertain
Q5SRE5,Nucleoli,Uncertain
Q5SRE5,Nucleoplasm,Uncertain
Q9BYX2,Nucleoplasm,Uncertain
O95858,Nuclear bodies,Uncertain
Q9Y5L4,Nucleoli fibrillar center,Uncertain
O43246,Nucleoplasm,Uncertain
O43272,Nucleoplasm,Uncertain
P35626,Nucleoplasm,Uncertain
Q9UJY5,Nucleoplasm,Uncertain
P13866,Nucleoplasm,Uncertain
Q9UHP6,Nucleoli,Uncertain
O96015,Nucleoli,Uncertain
O96015,Nucleoplasm,Uncertain
Q9UNF0,Nuclear speckles,Uncertain
Q13615,Nucleoplasm,Uncertain
P35579,Nuclear bodies,Uncertain
O75631,Nuclear bodies,Uncertain
O75631,Nuclear membrane,Uncertain
Q8N4C6,Nucleoli,Uncertain
Q8N4C6,Nucleoplasm,Uncertain
Q9Y5K8,Nucleoplasm,Uncertain
Q9NVL8,Nucleoplasm,Uncertain
Q6PJT7,Nucleoli,Uncertain
Q6PJT7,Nucleoli rim,Uncertain
O43281,Nucleoplasm,Uncertain
Q96SZ6,Nucleoplasm,Uncertain
Q96EQ8,Nucleoli,Uncertain
P10911,Nucleoplasm,Uncertain
Q9NSA2,Nucleoplasm,Uncertain
O75695,Nuclear bodies,Uncertain
O75695,Nucleoplasm,Uncertain
Q92665,Nucleoli,Uncertain
Q9BW62,Nucleoplasm,Uncertain
A6NK06,Nucleoplasm,Uncertain
Q9ULP0,Nucleoplasm,Uncertain
Q7L5A8,Nuclear membrane,Uncertain
Q8TF62,Nucleoplasm,Uncertain
Q96BR1,Nucleoplasm,Uncertain
Q15198,Nucleoli,Uncertain
Q15198,Nucleoplasm,Uncertain
O00124,Nucleoli,Uncertain
O00124,Nucleoplasm,Uncertain
O00754,Nucleoplasm,Uncertain
Q9NP81,Nucleoplasm,Uncertain
O95707,Nucleoplasm,Uncertain
Q8IV08,Nucleoplasm,Uncertain
P20138,Nucleoplasm,Uncertain
Q13938,Nucleoplasm,Uncertain
Q96GM1,Nucleoplasm,Uncertain
O15382,Nucleoplasm,Uncertain
Q02543,Nucleoplasm,Uncertain
Q16478,Nucleoplasm,Uncertain
O60292,Nucleoplasm,Uncertain
Q8NFZ8,Nuclear membrane,Uncertain
Q8NFZ8,Nucleoplasm,Uncertain
Q9H0A6,Nuclear bodies,Uncertain
O15197,Nuclear speckles,Uncertain
O95857,Nucleoplasm,Uncertain
Q9UG22,Nucleoplasm,Uncertain
Q15056,Nuclear bodies,Uncertain
Q15056,Nucleoplasm,Uncertain
Q8WUY3,Nucleoli,Uncertain
Q8WUY3,Nucleoplasm,Uncertain
Q9BXN1,Nucleoplasm,Uncertain
Q9UPM6,Nucleoli fibrillar center,Uncertain
P17813,Nuclear bodies,Uncertain
P38571,Nucleoli fibrillar center,Uncertain
P38571,Nucleoplasm,Uncertain
Q9BZE4,Nuclear membrane,Uncertain
Q9NVV4,Nucleoplasm,Uncertain
O14653,Nucleoplasm,Uncertain
P18054,Nuclear speckles,Uncertain
P49888,Nuclear membrane,Uncertain
O95198,Nucleoplasm,Uncertain
P49207,Nucleoli,Uncertain
Q9NY12,Nucleoplasm,Uncertain
Q9NRS6,Nucleoli,Uncertain
Q2TAZ0,Nucleoplasm,Uncertain
Q9P2H0,Nucleoplasm,Uncertain
Q5HYK3,Nucleoli,Uncertain
Q6XYQ8,Nucleoplasm,Uncertain
P09960,Nucleoplasm,Uncertain
O15145,Nucleoplasm,Uncertain
Q6QNK2,Nuclear speckles,Uncertain
Q6QNK2,Nucleoplasm,Uncertain
P57740,Nucleoplasm,Uncertain
Q8NEB7,Nucleoplasm,Uncertain
A0JNW5,Nucleoplasm,Uncertain
Q9Y3E0,Nucleoplasm,Uncertain
Q12918,Nucleoplasm,Uncertain
Q96IZ2,Nucleoli,Uncertain
Q9NU22,Nucleoplasm,Uncertain
Q9BZJ6,Nucleoplasm,Uncertain
Q92504,Nucleoplasm,Uncertain
Q5T653,Nucleoplasm,Uncertain
O95235,Nucleoplasm,Uncertain
Q92552,Nucleoli,Uncertain
O60925,Nucleoli,Uncertain
Q14677,Nucleoplasm,Uncertain
P78413,Nucleoplasm,Uncertain
P54136,Nucleoli,Uncertain
P54136,Nucleoplasm,Uncertain
Q9Y6D0,Nucleoplasm,Uncertain
P04899,Nucleoplasm,Uncertain
Q969K4,Nucleoli,Uncertain
O60759,Nucleoplasm,Uncertain
Q04771,Nucleoli,Uncertain
P18564,Nucleoplasm,Uncertain
Q9NP58,Nucleoplasm,Uncertain
O75716,Nucleoplasm,Uncertain
Q53T94,Nucleoplasm,Uncertain
O94806,Nucleoplasm,Uncertain
O75746,Nuclear speckles,Uncertain
P22307,Nucleoplasm,Uncertain
Q86X27,Nucleoplasm,Uncertain
O75063,Nucleoplasm,Uncertain
Q03721,Nucleoli,Uncertain
O95522,Nucleoplasm,Uncertain
P06729,Nucleoplasm,Uncertain
O00482,Nuclear speckles,Uncertain
Q8WVF1,Nucleoli,Uncertain
Q8WVF1,Nucleoplasm,Uncertain
P21912,Nucleoplasm,Uncertain
Q9P2E2,Nucleoplasm,Uncertain
P40238,Nuclear membrane,Uncertain
Q9Y6C5,Nucleoli,Uncertain
Q9NR34,Nucleoplasm,Uncertain
Q9Y664,Nucleoplasm,Uncertain
P62851,Nucleoli,Uncertain
P45379,Nucleoli,Uncertain
P45379,Nucleoplasm,Uncertain
Q8N7X0,Nucleoplasm,Uncertain
O60669,Nucleoplasm,Uncertain
Q9BV40,Nucleoplasm,Uncertain
Q6UW02,Nucleoplasm,Uncertain
Q5W0U4,Nucleoplasm,Uncertain
Q8IXK2,Nucleoplasm,Uncertain
Q4LDG9,Nucleoplasm,Uncertain
Q8TAU0,Nucleoli,Uncertain
Q9NZQ7,Nucleoplasm,Uncertain
Q8NFH3,Nuclear speckles,Uncertain
O60783,Nuclear membrane,Uncertain
Q5T7V8,Nucleoli,Uncertain
Q5T7V8,Nucleoplasm,Uncertain
Q96B26,Mitotic chromosome,Uncertain
Q15822,Nucleoplasm,Uncertain
P35348,Nucleoplasm,Uncertain
Q14258,Nucleoplasm,Uncertain
A2VDJ0,Nucleoli fibrillar center,Uncertain
P41597,Nucleoli fibrillar center,Uncertain
Q9H0P0,Nuclear bodies,Uncertain
Q9H0P0,Nucleoplasm,Uncertain
Q14571,Nucleoplasm,Uncertain
Q96AZ1,Mitotic chromosome,Uncertain
Q96AZ1,Nucleoplasm,Uncertain
Q15468,Nucleoplasm,Uncertain
Q14627,Nucleoplasm,Uncertain
P51151,Nucleoplasm,Uncertain
P57729,Nuclear bodies,Uncertain
Q9H1H1,Nucleoli,Uncertain
Q9UBK8,Nucleoplasm,Uncertain
Q9BY11,Nucleoplasm,Uncertain
Q92766,Nucleoli fibrillar center,Uncertain
O15439,Nucleoli,Uncertain
Q5JRV8,Nuclear bodies,Uncertain
Q5JRV8,Nucleoplasm,Uncertain
P32970,Nucleoplasm,Uncertain
Q9NPB8,Nucleoplasm,Uncertain
Q8TEA8,Nucleoli,Uncertain
Q9NUS5,Nucleoplasm,Uncertain
Q8WUT4,Mitotic chromosome,Uncertain
Q8WUT4,Nucleoli,Uncertain
Q8WUT4,Nucleoli rim,Uncertain
Q9BQ89,Nucleoplasm,Uncertain
Q96LM9,Nucleoplasm,Uncertain
Q4VCS5,Nucleoplasm,Uncertain
Q5JVF3,Nucleoli,Uncertain
Q9H665,Nucleoplasm,Uncertain
Q9BZ67,Nucleoplasm,Uncertain
Q9NQW5,Nuclear speckles,Uncertain
Q5JUQ0,Nucleoplasm,Uncertain
Q99983,Nucleoli fibrillar center,Uncertain
Q99640,Nucleoli,Uncertain
Q99640,Nucleoplasm,Uncertain
Q8IUC6,Nucleoli,Uncertain
Q8IUC6,Nucleoplasm,Uncertain
Q9NS68,Nucleoplasm,Uncertain
P16435,Nucleoplasm,Uncertain
Q687X5,Nucleoplasm,Uncertain
P63096,Nucleoli,Uncertain
P63096,Nucleoplasm,Uncertain
Q9BPW5,Nuclear bodies,Uncertain
Q99999,Nucleoplasm,Uncertain
Q00587,Nucleoplasm,Uncertain
P31941,Nucleoplasm,Uncertain
Q8IUX4,Nucleoplasm,Uncertain
Q8N1I0,Nucleoli,Uncertain
P03999,Nucleoplasm,Uncertain
O75431,Nucleoli,Uncertain
Q0VF96,Nuclear bodies,Uncertain
Q9NWW5,Nucleoli,Uncertain
P50461,Nucleoplasm,Uncertain
Q8NEJ9,Nucleoplasm,Uncertain
Q92843,Nucleoplasm,Uncertain
Q9H0J4,Nuclear membrane,Uncertain
Q9H0J4,Nucleoplasm,Uncertain
F8WCM5,Nucleoplasm,Uncertain
P00966,Nucleoplasm,Uncertain
O43633,Nucleoplasm,Uncertain
Q9NS82,Nucleoli,Uncertain
Q9NS82,Nucleoplasm,Uncertain
Q3SXZ7,Nucleoplasm,Uncertain
Q9BYN7,Nuclear bodies,Uncertain
Q06495,Nuclear speckles,Uncertain
Q06495,Nucleoplasm,Uncertain
Q9UJ83,Nucleoplasm,Uncertain
Q96A65,Nucleoplasm,Uncertain
Q5XXA6,Nucleoplasm,Uncertain
Q14849,Nucleoplasm,Uncertain
O96011,Nucleoplasm,Uncertain
Q9BUG6,Nuclear speckles,Uncertain
Q6ZRR7,Nuclear bodies,Uncertain
Q6ZRR7,Nucleoplasm,Uncertain
Q7Z5M8,Nucleoplasm,Uncertain
Q6P1N0,Nucleoli fibrillar center,Uncertain
P48066,Nucleoplasm,Uncertain
P53365,Nucleoli,Uncertain
Q8IV77,Nucleoplasm,Uncertain
Q86XH1,Nucleoplasm,Uncertain
O75153,Nucleoli fibrillar center,Uncertain
Q9Y221,Nucleoplasm,Uncertain
O15085,Nucleoplasm,Uncertain
Q9NTI2,Nucleoplasm,Uncertain
Q9HBX8,Nucleoplasm,Uncertain
Q9BYW1,Nucleoplasm,Uncertain
O94851,Nucleoplasm,Uncertain
Q99467,Nucleoli,Uncertain
Q99467,Nucleoplasm,Uncertain
Q6PGN9,Nucleoplasm,Uncertain
Q9Y2R2,Nucleoplasm,Uncertain
Q08AE8,Nucleoplasm,Uncertain
P27348,Nucleoplasm,Uncertain
Q5EBM0,Nucleoplasm,Uncertain
Q99595,Nucleoplasm,Uncertain
Q96A58,Nucleoli fibrillar center,Uncertain
Q96A58,Nucleoplasm,Uncertain
O75096,Nucleoli,Uncertain
O75096,Nucleoplasm,Uncertain
Q9P289,Nucleoplasm,Uncertain
Q53HL2,Nucleoplasm,Uncertain
Q9Y4J8,Nucleoplasm,Uncertain
Q8NBI5,Nucleoplasm,Uncertain
P16234,Nucleoplasm,Uncertain
A7KAX9,Nucleoli fibrillar center,Uncertain
A7KAX9,Nucleoplasm,Uncertain
Q5VZE5,Nucleoplasm,Uncertain
Q9Y5L2,Nucleoplasm,Uncertain
O60506,Nucleoplasm,Uncertain
O43318,Nuclear speckles,Uncertain
Q9H9J2,Nuclear bodies,Uncertain
Q9H9J2,Nucleoplasm,Uncertain
P63000,Nucleoli,Uncertain
P63000,Nucleoplasm,Uncertain
B0I1T2,Nucleoplasm,Uncertain
P51451,Nucleoplasm,Uncertain
Q9NZH8,Nucleoplasm,Uncertain
Q96TA2,Nuclear bodies,Uncertain
O14657,Nuclear speckles,Uncertain
O15432,Nuclear speckles,Uncertain
P56962,Nucleoli,Uncertain
O75935,Nucleoli,Uncertain
P21854,Nucleoplasm,Uncertain
Q8WX77,Nucleoplasm,Uncertain
Q7Z419,Nucleoli,Uncertain
O94868,Nuclear speckles,Uncertain
Q9HCH5,Nucleoplasm,Uncertain
Q96I59,Nucleoplasm,Uncertain
Q14134,Nucleoplasm,Uncertain
P35241,Nucleoplasm,Uncertain
P29466,Nucleoplasm,Uncertain
O75688,Nucleoli,Uncertain
Q9BTF0,Nucleoplasm,Uncertain
Q07837,Nuclear bodies,Uncertain
Q32M84,Nucleoli,Uncertain
O75874,Nuclear bodies,Uncertain
Q9NP59,Nucleoplasm,Uncertain
Q8NEH6,Nuclear speckles,Uncertain
Q8NEH6,Nucleoplasm,Uncertain
Q8IVU3,Nucleoplasm,Uncertain
Q9Y2Z4,Nuclear bodies,Uncertain
Q8WV24,Nucleoplasm,Uncertain
O75473,Nucleoplasm,Uncertain
Q16828,Nucleoplasm,Uncertain
Q8NHV4,Nucleoplasm,Uncertain
Q6ZMH5,Nucleoplasm,Uncertain
Q9BVW6,Nuclear bodies,Uncertain
Q9BVW6,Nucleoplasm,Uncertain
P10768,Nucleoplasm,Uncertain
Q96T25,Nucleoplasm,Uncertain
Q8WXE9,Nucleoli,Uncertain
P84101,Nucleoli,Uncertain
P84101,Nucleoplasm,Uncertain
Q12982,Nucleoli,Uncertain
Q9GZQ8,Nucleoplasm,Uncertain
Q8WYQ9,Nuclear membrane,Uncertain
Q6P9B6,Nucleoli,Uncertain
Q6P9B6,Nucleoplasm,Uncertain
Q8N4N8,Nucleoli,Uncertain
Q13433,Nucleoplasm,Uncertain
Q9BXW6,Nucleoplasm,Uncertain
Q96DM3,Nucleoplasm,Uncertain
Q86YT5,Nucleoplasm,Uncertain
Q9UPN4,Nuclear membrane,Uncertain
Q9UPN4,Nucleoplasm,Uncertain
P17858,Nucleoli,Uncertain
Q96Q04,Nucleoplasm,Uncertain
O14894,Nucleoplasm,Uncertain
Q9ULW8,Nucleoplasm,Uncertain
Q9NVM1,Nucleoplasm,Uncertain
Q99661,Nucleoplasm,Uncertain
Q8NEQ5,Nucleoplasm,Uncertain
Q9NZJ0,Nucleoli,Uncertain
P41214,Nuclear bodies,Uncertain
P98198,Nucleoli,Uncertain
